DBA Name,Technology Code,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),CountyFips,county_name,state,Region,Latitude,Longitude,Consumer,NumberBlocksServiceAvailable
CenturyLink,50,7,0.896,41047001503,Marion,Oregon,northwest,44.9853452,-123.0183209,1,2
CenturyLink,50,7,0.896,41047001802,Marion,Oregon,northwest,44.9170797,-122.9511972,1,2
CenturyLink,50,7,0.896,41047002000,Marion,Oregon,northwest,44.8787946,-123.0167502,1,3
CenturyLink,50,7,0.896,41047002102,Marion,Oregon,northwest,44.8898693,-123.0463466,1,2
CenturyLink,50,7,0.896,41047002304,Marion,Oregon,northwest,44.8639747,-123.0408709,1,1
CenturyLink,50,7,0.896,41047002400,Marion,Oregon,northwest,44.8775312,-123.1128075,1,3
CenturyLink,50,7,0.896,41047002501,Marion,Oregon,northwest,45.0248744,-123.0147415,1,1
CenturyLink,50,7,0.896,41047002700,Marion,Oregon,northwest,44.8740495,-122.9225194,1,3
CenturyLink,50,7,0.896,41047010306,Marion,Oregon,northwest,45.1427721,-122.8731588,1,22
CenturyLink,50,7,0.896,41051000802,Multnomah,Oregon,northwest,45.4938318,-122.6119783,1,1
CenturyLink,50,7,0.896,41051001000,Multnomah,Oregon,northwest,45.497934,-122.6497088,1,2
CenturyLink,50,7,0.896,41051001101,Multnomah,Oregon,northwest,45.5133179,-122.6612882,1,2
CenturyLink,50,7,0.896,41051002100,Multnomah,Oregon,northwest,45.5239847,-122.6561348,1,8
CenturyLink,50,7,0.896,41051002402,Multnomah,Oregon,northwest,45.5342042,-122.6519588,1,2
CenturyLink,50,7,0.896,41051002502,Multnomah,Oregon,northwest,45.5349743,-122.6391603,1,1
CenturyLink,50,7,0.896,41051002702,Multnomah,Oregon,northwest,45.5347602,-122.615952,1,1
CenturyLink,50,7,0.896,41051002903,Multnomah,Oregon,northwest,45.5430739,-122.5707206,1,1
CenturyLink,50,7,0.896,41051004300,Multnomah,Oregon,northwest,45.5808243,-122.7712715,1,1
CenturyLink,50,7,0.896,41051004700,Multnomah,Oregon,northwest,45.5308681,-122.7031409,1,3
CenturyLink,50,7,0.896,41051004800,Multnomah,Oregon,northwest,45.5271267,-122.6949962,1,2
CenturyLink,50,7,0.896,41051004900,Multnomah,Oregon,northwest,45.5300891,-122.6937444,1,4
CenturyLink,50,7,0.896,41051005000,Multnomah,Oregon,northwest,45.5300503,-122.6874974,1,6
CenturyLink,50,7,0.896,41051005100,Multnomah,Oregon,northwest,45.5288492,-122.6768631,1,1
CenturyLink,50,7,0.896,41051005200,Multnomah,Oregon,northwest,45.5205255,-122.6908389,1,3
CenturyLink,50,7,0.896,41051005500,Multnomah,Oregon,northwest,45.5141435,-122.69091,1,2
CenturyLink,50,7,0.896,41051005600,Multnomah,Oregon,northwest,45.5121401,-122.6839833,1,3
CenturyLink,50,7,0.896,41051005700,Multnomah,Oregon,northwest,45.5067351,-122.6744338,1,6
CenturyLink,50,7,0.896,41051006300,Multnomah,Oregon,northwest,45.4497408,-122.6697884,1,2
CenturyLink,50,7,0.896,41051006802,Multnomah,Oregon,northwest,45.4914008,-122.7185357,1,1
CenturyLink,50,7,0.896,41051007202,Multnomah,Oregon,northwest,45.6178666,-122.738467,1,1
CenturyLink,50,7,0.896,41051007300,Multnomah,Oregon,northwest,45.5930475,-122.6024183,1,1
CenturyLink,50,7,0.896,41051008100,Multnomah,Oregon,northwest,45.5280492,-122.5524953,1,2
CenturyLink,50,7,0.896,41051008201,Multnomah,Oregon,northwest,45.5118374,-122.5583701,1,1
CenturyLink,50,7,0.896,41051008901,Multnomah,Oregon,northwest,45.4683633,-122.5194557,1,1
CenturyLink,50,7,0.896,41051009502,Multnomah,Oregon,northwest,45.5508057,-122.5281331,1,2
CenturyLink,50,7,0.896,41051010600,Multnomah,Oregon,northwest,45.5187235,-122.6758665,1,6
CenturyLink,50,7,0.896,41053005202,Polk,Oregon,northwest,44.9607567,-123.0563439,1,1
CenturyLink,50,7,0.896,41053005300,Polk,Oregon,northwest,44.9974799,-123.1417668,1,6
CenturyLink,50,7,0.896,41053020202,Polk,Oregon,northwest,44.9228566,-123.2660672,1,3
CenturyLink,50,7,0.896,41053020203,Polk,Oregon,northwest,44.918506,-123.3088865,1,2
CenturyLink,50,7,0.896,41053020204,Polk,Oregon,northwest,44.8870362,-123.3367299,1,10
CenturyLink,50,7,0.896,41053020500,Polk,Oregon,northwest,45.0027841,-123.3092456,1,1
CenturyLink,50,7,0.896,41059950600,Umatilla,Oregon,east,45.5982472,-118.7740867,1,9
CenturyLink,50,7,0.896,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,6
CenturyLink,50,7,0.896,41059951200,Umatilla,Oregon,east,45.8352316,-119.2695173,1,27
CenturyLink,50,7,5,41009970500,Columbia,Oregon,northwest,45.8793197,-122.9500006,1,1
CenturyLink,50,7,5,41051005900,Multnomah,Oregon,northwest,45.4854897,-122.6735106,1,1
CenturyLink,50,7,5,41051007300,Multnomah,Oregon,northwest,45.5930475,-122.6024183,1,1
CenturyLink,50,12,0.896,41003000202,Benton,Oregon,northwest,44.5379586,-123.3077291,1,5
CenturyLink,50,12,0.896,41003001002,Benton,Oregon,northwest,44.5829828,-123.272064,1,1
CenturyLink,50,12,0.896,41003001101,Benton,Oregon,northwest,44.5738237,-123.2789951,1,3
CenturyLink,50,12,0.896,41003010100,Benton,Oregon,northwest,44.6685895,-123.1358511,1,8
CenturyLink,50,12,0.896,41003010600,Benton,Oregon,northwest,44.5631226,-123.2669575,1,32
CenturyLink,50,12,0.896,41005020100,Clackamas,Oregon,northwest,45.4277406,-122.6711616,1,5
CenturyLink,50,12,0.896,41005020200,Clackamas,Oregon,northwest,45.415582,-122.6885515,1,5
CenturyLink,50,12,0.896,41005020302,Clackamas,Oregon,northwest,45.4106777,-122.7334616,1,3
CenturyLink,50,12,0.896,41005020303,Clackamas,Oregon,northwest,45.4264179,-122.7152807,1,3
CenturyLink,50,12,0.896,41005020404,Clackamas,Oregon,northwest,45.4044858,-122.6914809,1,5
CenturyLink,50,12,0.896,41005020504,Clackamas,Oregon,northwest,45.3844235,-122.6581504,1,9
CenturyLink,50,12,0.896,41005020505,Clackamas,Oregon,northwest,45.3922427,-122.6392883,1,5
CenturyLink,50,12,0.896,41005020600,Clackamas,Oregon,northwest,45.3653229,-122.6257861,1,3
CenturyLink,50,12,0.896,41005020700,Clackamas,Oregon,northwest,45.3460678,-122.6546685,1,1
CenturyLink,50,12,0.896,41005021200,Clackamas,Oregon,northwest,45.4306502,-122.6425893,1,6
CenturyLink,50,12,0.896,41005021300,Clackamas,Oregon,northwest,45.4126599,-122.6441273,1,2
CenturyLink,50,12,0.896,41005021400,Clackamas,Oregon,northwest,45.4217315,-122.6230258,1,10
CenturyLink,50,12,0.896,41005021500,Clackamas,Oregon,northwest,45.4264994,-122.6071077,1,3
CenturyLink,50,12,0.896,41005021602,Clackamas,Oregon,northwest,45.4402768,-122.5860346,1,3
CenturyLink,50,12,0.896,41005021700,Clackamas,Oregon,northwest,45.390632,-122.6213643,1,5
CenturyLink,50,12,0.896,41005021801,Clackamas,Oregon,northwest,45.4089152,-122.6037481,1,4
CenturyLink,50,12,0.896,41005021802,Clackamas,Oregon,northwest,45.4006919,-122.6139373,1,1
CenturyLink,50,12,0.896,41005022108,Clackamas,Oregon,northwest,45.4016335,-122.5515456,1,3
CenturyLink,50,12,0.896,41005022201,Clackamas,Oregon,northwest,45.445395,-122.5746003,1,1
CenturyLink,50,12,0.896,41005022205,Clackamas,Oregon,northwest,45.437876,-122.5486985,1,1
CenturyLink,50,12,0.896,41005022206,Clackamas,Oregon,northwest,45.4506676,-122.5551813,1,6
CenturyLink,50,12,0.896,41005022208,Clackamas,Oregon,northwest,45.446872,-122.5071874,1,1
CenturyLink,50,12,0.896,41005022302,Clackamas,Oregon,northwest,45.344733,-122.5528935,1,1
CenturyLink,50,12,0.896,41005022400,Clackamas,Oregon,northwest,45.3571823,-122.5971128,1,3
CenturyLink,50,12,0.896,41005022500,Clackamas,Oregon,northwest,45.345242,-122.6015275,1,4
CenturyLink,50,12,0.896,41005022602,Clackamas,Oregon,northwest,45.3211643,-122.6423082,1,4
CenturyLink,50,12,0.896,41005022605,Clackamas,Oregon,northwest,45.3209006,-122.5906136,1,3
CenturyLink,50,12,0.896,41005022606,Clackamas,Oregon,northwest,45.321189,-122.6146613,1,7
CenturyLink,50,12,0.896,41009970500,Columbia,Oregon,northwest,45.8793197,-122.9500006,1,13
CenturyLink,50,12,0.896,41009970600,Columbia,Oregon,northwest,45.816024,-122.8827409,1,15
CenturyLink,50,12,0.896,41009970800,Columbia,Oregon,northwest,45.8575991,-122.8319192,1,22
CenturyLink,50,12,0.896,41013950100,Crook,Oregon,east,44.3795403,-120.4906438,1,13
CenturyLink,50,12,0.896,41017000500,Deschutes,Oregon,east,44.097019,-121.703073,1,62
CenturyLink,50,12,0.896,41017000700,Deschutes,Oregon,east,44.3427157,-121.1830055,1,20
CenturyLink,50,12,0.896,41017000800,Deschutes,Oregon,east,44.2932673,-121.1831678,1,70
CenturyLink,50,12,0.896,41017000900,Deschutes,Oregon,east,44.2573989,-121.1668598,1,42
CenturyLink,50,12,0.896,41017001001,Deschutes,Oregon,east,44.2438244,-121.186558,1,41
CenturyLink,50,12,0.896,41017001100,Deschutes,Oregon,east,44.1189486,-121.312798,1,35
CenturyLink,50,12,0.896,41017001200,Deschutes,Oregon,east,44.1011629,-121.1197467,1,19
CenturyLink,50,12,0.896,41017001300,Deschutes,Oregon,east,44.0708067,-121.3454139,1,29
CenturyLink,50,12,0.896,41017001400,Deschutes,Oregon,east,44.0425834,-121.3494932,1,11
CenturyLink,50,12,0.896,41017001500,Deschutes,Oregon,east,44.0469362,-121.3074409,1,35
CenturyLink,50,12,0.896,41017001600,Deschutes,Oregon,east,44.0671436,-121.2998537,1,28
CenturyLink,50,12,0.896,41017001700,Deschutes,Oregon,east,44.0736023,-121.2714671,1,2
CenturyLink,50,12,0.896,41017001800,Deschutes,Oregon,east,44.0520837,-121.279649,1,6
CenturyLink,50,12,0.896,41017001902,Deschutes,Oregon,east,44.0245156,-121.2613939,1,16
CenturyLink,50,12,0.896,41017002000,Deschutes,Oregon,east,44.0138812,-121.3015376,1,14
CenturyLink,50,12,0.896,41017002100,Deschutes,Oregon,east,44.0161093,-121.3403858,1,17
CenturyLink,50,12,0.896,41033360500,Josephine,Oregon,southwest,42.4418629,-123.3083591,1,20
CenturyLink,50,12,0.896,41033360701,Josephine,Oregon,southwest,42.438213,-123.3360615,1,32
CenturyLink,50,12,0.896,41033361100,Josephine,Oregon,southwest,42.4211528,-123.3850885,1,14
CenturyLink,50,12,0.896,41033361200,Josephine,Oregon,southwest,42.4189713,-123.322986,1,4
CenturyLink,50,12,0.896,41039000300,Lane,Oregon,northwest,44.1633412,-123.0606095,1,5
CenturyLink,50,12,0.896,41039000705,Lane,Oregon,northwest,43.9893504,-124.1151001,1,25
CenturyLink,50,12,0.896,41039000904,Lane,Oregon,northwest,44.0063531,-123.3536306,1,32
CenturyLink,50,12,0.896,41039001001,Lane,Oregon,northwest,44.1141307,-123.2409389,1,4
CenturyLink,50,12,0.896,41039001101,Lane,Oregon,northwest,43.9563648,-123.0609741,1,4
CenturyLink,50,12,0.896,41039001700,Lane,Oregon,northwest,43.9545597,-122.9359701,1,12
CenturyLink,50,12,0.896,41039001801,Lane,Oregon,northwest,44.0310775,-122.8916629,1,4
CenturyLink,50,12,0.896,41039001803,Lane,Oregon,northwest,44.0593746,-122.9303539,1,1
CenturyLink,50,12,0.896,41039001902,Lane,Oregon,northwest,44.0498877,-122.9747374,1,4
CenturyLink,50,12,0.896,41039001903,Lane,Oregon,northwest,44.0519965,-122.9498591,1,2
CenturyLink,50,12,0.896,41039001904,Lane,Oregon,northwest,44.0411098,-122.9436631,1,1
CenturyLink,50,12,0.896,41039002102,Lane,Oregon,northwest,44.0730162,-123.0387832,1,2
CenturyLink,50,12,0.896,41039002201,Lane,Oregon,northwest,44.1086647,-123.0932894,1,9
CenturyLink,50,12,0.896,41039002202,Lane,Oregon,northwest,44.102439,-123.0639744,1,14
CenturyLink,50,12,0.896,41039002301,Lane,Oregon,northwest,44.1059908,-123.1114763,1,7
CenturyLink,50,12,0.896,41039002401,Lane,Oregon,northwest,44.1233896,-123.1627025,1,12
CenturyLink,50,12,0.896,41039002403,Lane,Oregon,northwest,44.1080645,-123.1614455,1,6
CenturyLink,50,12,0.896,41039002503,Lane,Oregon,northwest,44.0774494,-123.1907336,1,9
CenturyLink,50,12,0.896,41039002600,Lane,Oregon,northwest,44.0842744,-123.1620817,1,5
CenturyLink,50,12,0.896,41039002800,Lane,Oregon,northwest,44.0898912,-123.1259335,1,47
CenturyLink,50,12,0.896,41039002903,Lane,Oregon,northwest,44.0837949,-123.0952718,1,4
CenturyLink,50,12,0.896,41039002904,Lane,Oregon,northwest,44.08398,-123.1098358,1,1
CenturyLink,50,12,0.896,41039003000,Lane,Oregon,northwest,44.0702536,-123.0871525,1,5
CenturyLink,50,12,0.896,41039003101,Lane,Oregon,northwest,44.0774999,-123.0587134,1,1
CenturyLink,50,12,0.896,41039003102,Lane,Oregon,northwest,44.0586206,-123.0637938,1,8
CenturyLink,50,12,0.896,41039003202,Lane,Oregon,northwest,44.0514377,-123.0365335,1,2
CenturyLink,50,12,0.896,41039003302,Lane,Oregon,northwest,44.0496359,-123.0147594,1,12
CenturyLink,50,12,0.896,41039003400,Lane,Oregon,northwest,44.051161,-122.994372,1,25
CenturyLink,50,12,0.896,41039003500,Lane,Oregon,northwest,44.0301729,-122.9739177,1,18
CenturyLink,50,12,0.896,41039003600,Lane,Oregon,northwest,44.0184706,-123.0423731,1,1
CenturyLink,50,12,0.896,41039003700,Lane,Oregon,northwest,44.0458384,-123.0705388,1,1
CenturyLink,50,12,0.896,41039003800,Lane,Oregon,northwest,44.044902,-123.0851812,1,34
CenturyLink,50,12,0.896,41039003900,Lane,Oregon,northwest,44.0506655,-123.0949025,1,41
CenturyLink,50,12,0.896,41039004000,Lane,Oregon,northwest,44.060311,-123.1010454,1,9
CenturyLink,50,12,0.896,41039004200,Lane,Oregon,northwest,44.0629606,-123.1258146,1,5
CenturyLink,50,12,0.896,41039004300,Lane,Oregon,northwest,44.0604924,-123.1530141,1,2
CenturyLink,50,12,0.896,41039004501,Lane,Oregon,northwest,44.0428986,-123.1052348,1,9
CenturyLink,50,12,0.896,41039004502,Lane,Oregon,northwest,44.0488472,-123.1099938,1,23
CenturyLink,50,12,0.896,41039004700,Lane,Oregon,northwest,44.0327163,-123.0945305,1,13
CenturyLink,50,12,0.896,41039004800,Lane,Oregon,northwest,44.0329075,-123.0814692,1,15
CenturyLink,50,12,0.896,41039004900,Lane,Oregon,northwest,44.0328067,-123.0651294,1,3
CenturyLink,50,12,0.896,41043020100,Linn,Oregon,northwest,44.6652991,-123.0495961,1,14
CenturyLink,50,12,0.896,41043020400,Linn,Oregon,northwest,44.6386656,-123.0903114,1,49
CenturyLink,50,12,0.896,41043020600,Linn,Oregon,northwest,44.6069151,-123.0716224,1,2
CenturyLink,50,12,0.896,41043020801,Linn,Oregon,northwest,44.6287416,-123.094375,1,5
CenturyLink,50,12,0.896,41043030700,Linn,Oregon,northwest,44.5495616,-123.1341644,1,4
CenturyLink,50,12,0.896,41047000200,Marion,Oregon,northwest,44.9421179,-123.0350176,1,18
CenturyLink,50,12,0.896,41047000400,Marion,Oregon,northwest,44.9740153,-123.0149973,1,3
CenturyLink,50,12,0.896,41047000502,Marion,Oregon,northwest,44.9714662,-122.9989272,1,2
CenturyLink,50,12,0.896,41047000701,Marion,Oregon,northwest,44.9404879,-122.9989164,1,1
CenturyLink,50,12,0.896,41047000900,Marion,Oregon,northwest,44.9328699,-123.0184558,1,4
CenturyLink,50,12,0.896,41047001000,Marion,Oregon,northwest,44.9074891,-123.0009125,1,10
CenturyLink,50,12,0.896,41047001100,Marion,Oregon,northwest,44.9056579,-123.0337955,1,5
CenturyLink,50,12,0.896,41047001200,Marion,Oregon,northwest,44.922411,-123.0378279,1,3
CenturyLink,50,12,0.896,41047001300,Marion,Oregon,northwest,44.9317322,-123.0584318,1,1
CenturyLink,50,12,0.896,41047001401,Marion,Oregon,northwest,45.0054159,-123.0500275,1,5
CenturyLink,50,12,0.896,41047001501,Marion,Oregon,northwest,45.0094468,-123.0090264,1,3
CenturyLink,50,12,0.896,41047001502,Marion,Oregon,northwest,44.997677,-123.0106023,1,11
CenturyLink,50,12,0.896,41047001503,Marion,Oregon,northwest,44.9853452,-123.0183209,1,8
CenturyLink,50,12,0.896,41047001802,Marion,Oregon,northwest,44.9170797,-122.9511972,1,8
CenturyLink,50,12,0.896,41047002000,Marion,Oregon,northwest,44.8787946,-123.0167502,1,12
CenturyLink,50,12,0.896,41047002102,Marion,Oregon,northwest,44.8898693,-123.0463466,1,7
CenturyLink,50,12,0.896,41047002201,Marion,Oregon,northwest,44.9086203,-123.0585535,1,1
CenturyLink,50,12,0.896,41047002202,Marion,Oregon,northwest,44.8940801,-123.0673493,1,5
CenturyLink,50,12,0.896,41047002304,Marion,Oregon,northwest,44.8639747,-123.0408709,1,7
CenturyLink,50,12,0.896,41047002400,Marion,Oregon,northwest,44.8775312,-123.1128075,1,5
CenturyLink,50,12,0.896,41047002501,Marion,Oregon,northwest,45.0248744,-123.0147415,1,2
CenturyLink,50,12,0.896,41047002700,Marion,Oregon,northwest,44.8740495,-122.9225194,1,12
CenturyLink,50,12,0.896,41047010306,Marion,Oregon,northwest,45.1427721,-122.8731588,1,25
CenturyLink,50,12,0.896,41051000100,Multnomah,Oregon,northwest,45.4746424,-122.6601981,1,2
CenturyLink,50,12,0.896,41051001000,Multnomah,Oregon,northwest,45.497934,-122.6497088,1,1
CenturyLink,50,12,0.896,41051001101,Multnomah,Oregon,northwest,45.5133179,-122.6612882,1,7
CenturyLink,50,12,0.896,41051001202,Multnomah,Oregon,northwest,45.5084564,-122.6421276,1,1
CenturyLink,50,12,0.896,41051001602,Multnomah,Oregon,northwest,45.5119123,-122.5721518,1,1
CenturyLink,50,12,0.896,41051001702,Multnomah,Oregon,northwest,45.5256566,-122.5732495,1,1
CenturyLink,50,12,0.896,41051002100,Multnomah,Oregon,northwest,45.5239847,-122.6561348,1,9
CenturyLink,50,12,0.896,41051002402,Multnomah,Oregon,northwest,45.5342042,-122.6519588,1,4
CenturyLink,50,12,0.896,41051002502,Multnomah,Oregon,northwest,45.5349743,-122.6391603,1,4
CenturyLink,50,12,0.896,41051002903,Multnomah,Oregon,northwest,45.5430739,-122.5707206,1,1
CenturyLink,50,12,0.896,41051003801,Multnomah,Oregon,northwest,45.5811756,-122.6839854,1,1
CenturyLink,50,12,0.896,41051003901,Multnomah,Oregon,northwest,45.5840528,-122.7041933,1,1
CenturyLink,50,12,0.896,41051004001,Multnomah,Oregon,northwest,45.5879183,-122.7224299,1,1
CenturyLink,50,12,0.896,41051004101,Multnomah,Oregon,northwest,45.6028334,-122.7569644,1,1
CenturyLink,50,12,0.896,41051004200,Multnomah,Oregon,northwest,45.5916177,-122.7618166,1,1
CenturyLink,50,12,0.896,41051004300,Multnomah,Oregon,northwest,45.5808243,-122.7712715,1,3
CenturyLink,50,12,0.896,41051004500,Multnomah,Oregon,northwest,45.5383215,-122.7019788,1,4
CenturyLink,50,12,0.896,41051004601,Multnomah,Oregon,northwest,45.5198752,-122.7090565,1,3
CenturyLink,50,12,0.896,41051004800,Multnomah,Oregon,northwest,45.5271267,-122.6949962,1,3
CenturyLink,50,12,0.896,41051004900,Multnomah,Oregon,northwest,45.5300891,-122.6937444,1,10
CenturyLink,50,12,0.896,41051005000,Multnomah,Oregon,northwest,45.5300503,-122.6874974,1,7
CenturyLink,50,12,0.896,41051005100,Multnomah,Oregon,northwest,45.5288492,-122.6768631,1,28
CenturyLink,50,12,0.896,41051005200,Multnomah,Oregon,northwest,45.5205255,-122.6908389,1,14
CenturyLink,50,12,0.896,41051005500,Multnomah,Oregon,northwest,45.5141435,-122.69091,1,3
CenturyLink,50,12,0.896,41051005600,Multnomah,Oregon,northwest,45.5121401,-122.6839833,1,11
CenturyLink,50,12,0.896,41051005700,Multnomah,Oregon,northwest,45.5067351,-122.6744338,1,2
CenturyLink,50,12,0.896,41051005800,Multnomah,Oregon,northwest,45.4996194,-122.6964428,1,1
CenturyLink,50,12,0.896,41051005900,Multnomah,Oregon,northwest,45.4854897,-122.6735106,1,1
CenturyLink,50,12,0.896,41051006404,Multnomah,Oregon,northwest,45.4380864,-122.7282762,1,2
CenturyLink,50,12,0.896,41051006501,Multnomah,Oregon,northwest,45.4571014,-122.7341929,1,1
CenturyLink,50,12,0.896,41051006502,Multnomah,Oregon,northwest,45.4617392,-122.7136466,1,5
CenturyLink,50,12,0.896,41051006602,Multnomah,Oregon,northwest,45.4710758,-122.7072776,1,1
CenturyLink,50,12,0.896,41051006702,Multnomah,Oregon,northwest,45.4797135,-122.7133389,1,1
CenturyLink,50,12,0.896,41051006801,Multnomah,Oregon,northwest,45.4926832,-122.7354809,1,1
CenturyLink,50,12,0.896,41051006802,Multnomah,Oregon,northwest,45.4914008,-122.7185357,1,2
CenturyLink,50,12,0.896,41051006900,Multnomah,Oregon,northwest,45.508155,-122.7309692,1,1
CenturyLink,50,12,0.896,41051007000,Multnomah,Oregon,northwest,45.5639673,-122.7907714,1,5
CenturyLink,50,12,0.896,41051007202,Multnomah,Oregon,northwest,45.6178666,-122.738467,1,1
CenturyLink,50,12,0.896,41051007300,Multnomah,Oregon,northwest,45.5930475,-122.6024183,1,6
CenturyLink,50,12,0.896,41051008100,Multnomah,Oregon,northwest,45.5280492,-122.5524953,1,1
CenturyLink,50,12,0.896,41051008202,Multnomah,Oregon,northwest,45.5148901,-122.5458702,1,4
CenturyLink,50,12,0.896,41051008901,Multnomah,Oregon,northwest,45.4683633,-122.5194557,1,4
CenturyLink,50,12,0.896,41051009000,Multnomah,Oregon,northwest,45.4926421,-122.5307082,1,1
CenturyLink,50,12,0.896,41051009101,Multnomah,Oregon,northwest,45.5007171,-122.5087026,1,1
CenturyLink,50,12,0.896,41051009102,Multnomah,Oregon,northwest,45.4873128,-122.5018872,1,1
CenturyLink,50,12,0.896,41051009301,Multnomah,Oregon,northwest,45.5262292,-122.5030685,1,1
CenturyLink,50,12,0.896,41051009302,Multnomah,Oregon,northwest,45.5281169,-122.5235733,1,1
CenturyLink,50,12,0.896,41051009400,Multnomah,Oregon,northwest,45.5389139,-122.5181908,1,4
CenturyLink,50,12,0.896,41051009501,Multnomah,Oregon,northwest,45.5475944,-122.5090541,1,10
CenturyLink,50,12,0.896,41051009502,Multnomah,Oregon,northwest,45.5508057,-122.5281331,1,2
CenturyLink,50,12,0.896,41051009605,Multnomah,Oregon,northwest,45.5345087,-122.4865465,1,2
CenturyLink,50,12,0.896,41051010200,Multnomah,Oregon,northwest,45.5849069,-122.5415195,1,3
CenturyLink,50,12,0.896,41051010600,Multnomah,Oregon,northwest,45.5187235,-122.6758665,1,30
CenturyLink,50,12,0.896,41053005202,Polk,Oregon,northwest,44.9607567,-123.0563439,1,8
CenturyLink,50,12,0.896,41053005300,Polk,Oregon,northwest,44.9974799,-123.1417668,1,23
CenturyLink,50,12,0.896,41053020202,Polk,Oregon,northwest,44.9228566,-123.2660672,1,9
CenturyLink,50,12,0.896,41053020203,Polk,Oregon,northwest,44.918506,-123.3088865,1,45
CenturyLink,50,12,0.896,41053020204,Polk,Oregon,northwest,44.8870362,-123.3367299,1,41
CenturyLink,50,12,0.896,41053020500,Polk,Oregon,northwest,45.0027841,-123.3092456,1,8
CenturyLink,50,12,0.896,41059950600,Umatilla,Oregon,east,45.5982472,-118.7740867,1,33
CenturyLink,50,12,0.896,41059950900,Umatilla,Oregon,east,45.8862034,-119.3879894,1,52
CenturyLink,50,12,0.896,41059951200,Umatilla,Oregon,east,45.8352316,-119.2695173,1,37
CenturyLink,50,12,5,41005021700,Clackamas,Oregon,northwest,45.390632,-122.6213643,1,1
CenturyLink,50,12,5,41017000900,Deschutes,Oregon,east,44.2573989,-121.1668598,1,2
CenturyLink,50,12,5,41017001300,Deschutes,Oregon,east,44.0708067,-121.3454139,1,1
CenturyLink,50,12,5,41017001400,Deschutes,Oregon,east,44.0425834,-121.3494932,1,1
CenturyLink,50,12,5,41017001500,Deschutes,Oregon,east,44.0469362,-121.3074409,1,1
CenturyLink,50,12,5,41033360500,Josephine,Oregon,southwest,42.4418629,-123.3083591,1,1
CenturyLink,50,12,5,41033361200,Josephine,Oregon,southwest,42.4189713,-123.322986,1,2
CenturyLink,50,12,5,41039001803,Lane,Oregon,northwest,44.0593746,-122.9303539,1,1
CenturyLink,50,12,5,41039003800,Lane,Oregon,northwest,44.044902,-123.0851812,1,1
CenturyLink,50,12,5,41039004700,Lane,Oregon,northwest,44.0327163,-123.0945305,1,1
CenturyLink,50,12,5,41043030700,Linn,Oregon,northwest,44.5495616,-123.1341644,1,1
CenturyLink,50,12,5,41047000701,Marion,Oregon,northwest,44.9404879,-122.9989164,1,1
CenturyLink,50,12,5,41051002100,Multnomah,Oregon,northwest,45.5239847,-122.6561348,1,1
CenturyLink,50,12,5,41051004102,Multnomah,Oregon,northwest,45.5869583,-122.7432487,1,1
CenturyLink,50,12,5,41051005000,Multnomah,Oregon,northwest,45.5300503,-122.6874974,1,1
CenturyLink,50,12,5,41051007202,Multnomah,Oregon,northwest,45.6178666,-122.738467,1,1
CenturyLink,50,12,5,41051008400,Multnomah,Oregon,northwest,45.4969252,-122.5428285,1,1
CenturyLink,50,12,5,41053005202,Polk,Oregon,northwest,44.9607567,-123.0563439,1,1
CenturyLink,50,20,0.896,41003000202,Benton,Oregon,northwest,44.5379586,-123.3077291,1,3
CenturyLink,50,20,0.896,41003000500,Benton,Oregon,northwest,44.6323014,-123.2601892,1,1
CenturyLink,50,20,0.896,41003001101,Benton,Oregon,northwest,44.5738237,-123.2789951,1,3
CenturyLink,50,20,0.896,41003010100,Benton,Oregon,northwest,44.6685895,-123.1358511,1,15
CenturyLink,50,20,0.896,41005020100,Clackamas,Oregon,northwest,45.4277406,-122.6711616,1,7
CenturyLink,50,20,0.896,41005020200,Clackamas,Oregon,northwest,45.415582,-122.6885515,1,1
CenturyLink,50,20,0.896,41005020302,Clackamas,Oregon,northwest,45.4106777,-122.7334616,1,10
CenturyLink,50,20,0.896,41005020303,Clackamas,Oregon,northwest,45.4264179,-122.7152807,1,1
CenturyLink,50,20,0.896,41005020401,Clackamas,Oregon,northwest,45.393987,-122.7292221,1,1
CenturyLink,50,20,0.896,41005020404,Clackamas,Oregon,northwest,45.4044858,-122.6914809,1,3
CenturyLink,50,20,0.896,41005020501,Clackamas,Oregon,northwest,45.3689786,-122.6676637,1,11
CenturyLink,50,20,0.896,41005020503,Clackamas,Oregon,northwest,45.4041623,-122.6674282,1,1
CenturyLink,50,20,0.896,41005020504,Clackamas,Oregon,northwest,45.3844235,-122.6581504,1,9
CenturyLink,50,20,0.896,41005020505,Clackamas,Oregon,northwest,45.3922427,-122.6392883,1,6
CenturyLink,50,20,0.896,41005020600,Clackamas,Oregon,northwest,45.3653229,-122.6257861,1,4
CenturyLink,50,20,0.896,41005020700,Clackamas,Oregon,northwest,45.3460678,-122.6546685,1,5
CenturyLink,50,20,0.896,41005020800,Clackamas,Oregon,northwest,45.4475785,-122.6400931,1,4
CenturyLink,50,20,0.896,41005021100,Clackamas,Oregon,northwest,45.4431814,-122.6103187,1,4
CenturyLink,50,20,0.896,41005021300,Clackamas,Oregon,northwest,45.4126599,-122.6441273,1,5
CenturyLink,50,20,0.896,41005021400,Clackamas,Oregon,northwest,45.4217315,-122.6230258,1,3
