STATEFP10,COUNTYFP10,TRACTCE10,GEOID10,NAME10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10
41,051,006502,41051006502,65.02,Census Tract 65.02,G5020,S,1906699,0,+45.4617392,-122.7136466
41,051,006601,41051006601,66.01,Census Tract 66.01,G5020,S,1575238,0,+45.4719196,-122.7334204
41,051,006602,41051006602,66.02,Census Tract 66.02,G5020,S,2535543,0,+45.4710758,-122.7072776
41,051,006701,41051006701,67.01,Census Tract 67.01,G5020,S,1850679,2883,+45.4809184,-122.7314615
41,051,006702,41051006702,67.02,Census Tract 67.02,G5020,S,1386618,0,+45.4797135,-122.7133389
41,051,007202,41051007202,72.02,Census Tract 72.02,G5020,S,26096974,8056849,+45.6178666,-122.7384670
41,051,007300,41051007300,73,Census Tract 73,G5020,S,24858612,6366774,+45.5930475,-122.6024183
41,065,970800,41065970800,9708,Census Tract 9708,G5020,S,5504389447,20467968,+45.1011584,-121.1855501
41,065,970100,41065970100,9701,Census Tract 9701,G5020,S,10561124,1503776,+45.5958278,-121.1447926
41,065,970200,41065970200,9702,Census Tract 9702,G5020,S,1966572,110564,+45.5980287,-121.1807702
41,065,970300,41065970300,9703,Census Tract 9703,G5020,S,3981940,0,+45.5878834,-121.1918497
41,065,970400,41065970400,9704,Census Tract 9704,G5020,S,7051691,747329,+45.6039175,-121.2092526
41,065,970500,41065970500,9705,Census Tract 9705,G5020,S,8208675,263907,+45.6206436,-121.2258893
41,065,970600,41065970600,9706,Census Tract 9706,G5020,S,197079632,12738453,+45.6372407,-121.3543473
41,065,970700,41065970700,9707,Census Tract 9707,G5020,S,434867231,114726,+45.5342510,-121.2357565
41,051,009605,41051009605,96.05,Census Tract 96.05,G5020,S,2650577,0,+45.5345087,-122.4865465
41,051,009604,41051009604,96.04,Census Tract 96.04,G5020,S,2247035,0,+45.5303003,-122.4715177
41,051,010500,41051010500,105,Census Tract 105,G5020,S,471346936,26016365,+45.5522200,-122.0775945
41,051,009502,41051009502,95.02,Census Tract 95.02,G5020,S,1639981,0,+45.5508057,-122.5281331
41,051,004300,41051004300,43,Census Tract 43,G5020,S,24891694,3356526,+45.5808243,-122.7712715
41,051,006300,41051006300,63,Census Tract 63,G5020,S,8107250,585202,+45.4497408,-122.6697884
41,051,006402,41051006402,64.02,Census Tract 64.02,G5020,S,5799679,814,+45.4441332,-122.6984428
41,051,006801,41051006801,68.01,Census Tract 68.01,G5020,S,1421539,0,+45.4926832,-122.7354809
41,051,007400,41051007400,74,Census Tract 74,G5020,S,1453299,0,+45.5658479,-122.6076481
41,051,007500,41051007500,75,Census Tract 75,G5020,S,2159334,0,+45.5568806,-122.6089975
41,051,007600,41051007600,76,Census Tract 76,G5020,S,1598568,0,+45.5601448,-122.5876122
41,051,007700,41051007700,77,Census Tract 77,G5020,S,1099690,0,+45.5592373,-122.5710307
41,051,007900,41051007900,79,Census Tract 79,G5020,S,2016888,0,+45.5533693,-122.5481530
41,051,008001,41051008001,80.01,Census Tract 80.01,G5020,S,1436843,0,+45.5403984,-122.5542995
41,051,008002,41051008002,80.02,Census Tract 80.02,G5020,S,1329132,0,+45.5403004,-122.5431129
41,051,008100,41051008100,81,Census Tract 81,G5020,S,2807867,0,+45.5280492,-122.5524953
41,051,008201,41051008201,82.01,Census Tract 82.01,G5020,S,2108393,0,+45.5118374,-122.5583701
41,051,008202,41051008202,82.02,Census Tract 82.02,G5020,S,2372954,0,+45.5148901,-122.5458702
41,019,110000,41019110000,1100,Census Tract 1100,G5020,S,346543664,1531995,+43.1918265,-123.1829290
41,019,020000,41019020000,200,Census Tract 200,G5020,S,559131526,17615311,+43.5257652,-123.7368420
41,019,030000,41019030000,300,Census Tract 300,G5020,S,1450934909,9914976,+43.7049870,-123.5056301
41,019,080000,41019080000,800,Census Tract 800,G5020,S,36109693,1175524,+43.2693890,-123.3824634
41,019,120000,41019120000,1200,Census Tract 1200,G5020,S,41552995,74087,+43.2448198,-123.3025454
41,019,130000,41019130000,1300,Census Tract 1300,G5020,S,12559969,722772,+43.2023340,-123.3293730
41,019,140000,41019140000,1400,Census Tract 1400,G5020,S,18826022,332047,+43.1846376,-123.3846184
41,019,160000,41019160000,1600,Census Tract 1600,G5020,S,81372647,317294,+43.1300719,-123.4302806
41,019,150000,41019150000,1500,Census Tract 1500,G5020,S,11417298,417847,+43.1521662,-123.3863883
41,019,050001,41019050001,500.01,Census Tract 500.01,G5020,S,450243605,517455,+43.4564720,-123.1358872
41,019,010000,41019010000,100,Census Tract 100,G5020,S,773698389,66145081,+43.7467437,-123.9529689
41,019,060000,41019060000,600,Census Tract 600,G5020,S,277572426,4195726,+43.4003565,-123.4454317
41,019,210000,41019210000,2100,Census Tract 2100,G5020,S,3378529378,718101,+42.9460136,-122.9778874
41,019,090000,41019090000,900,Census Tract 900,G5020,S,113598911,2513232,+43.3228833,-123.3044358
41,051,006802,41051006802,68.02,Census Tract 68.02,G5020,S,2226486,0,+45.4914008,-122.7185357
41,051,006900,41051006900,69,Census Tract 69,G5020,S,4734971,0,+45.5081550,-122.7309692
41,051,007000,41051007000,70,Census Tract 70,G5020,S,36008950,13523,+45.5639673,-122.7907714
41,051,007201,41051007201,72.01,Census Tract 72.01,G5020,S,5432820,6841158,+45.6275145,-122.7161229
41,051,008600,41051008600,86,Census Tract 86,G5020,S,1282152,3236,+45.4693388,-122.5861747
41,051,008902,41051008902,89.02,Census Tract 89.02,G5020,S,2987153,33049,+45.4676733,-122.5607949
41,051,008901,41051008901,89.01,Census Tract 89.01,G5020,S,9682099,53794,+45.4683633,-122.5194557
41,051,009201,41051009201,92.01,Census Tract 92.01,G5020,S,2668279,0,+45.5132729,-122.5293557
41,051,008301,41051008301,83.01,Census Tract 83.01,G5020,S,1621789,0,+45.4973096,-122.5722572
41,051,008302,41051008302,83.02,Census Tract 83.02,G5020,S,2238941,0,+45.4970637,-122.5568991
41,051,008400,41051008400,84,Census Tract 84,G5020,S,1297166,0,+45.4969252,-122.5428285
41,051,008500,41051008500,85,Census Tract 85,G5020,S,2197220,0,+45.4828214,-122.5471307
41,051,008700,41051008700,87,Census Tract 87,G5020,S,1679818,0,+45.4722621,-122.6026947
41,051,009000,41051009000,90,Census Tract 90,G5020,S,2796958,0,+45.4926421,-122.5307082
41,051,009102,41051009102,91.02,Census Tract 91.02,G5020,S,5237745,11917,+45.4873128,-122.5018872
41,051,009202,41051009202,92.02,Census Tract 92.02,G5020,S,1625907,0,+45.5132902,-122.5158688
41,051,009603,41051009603,96.03,Census Tract 96.03,G5020,S,1748364,0,+45.5293071,-122.4607875
41,019,050002,41019050002,500.02,Census Tract 500.02,G5020,S,33398803,763413,+43.3679861,-123.2968521
41,019,040000,41019040000,400,Census Tract 400,G5020,S,366732231,244130,+43.5497487,-123.2724357
41,019,070000,41019070000,700,Census Tract 700,G5020,S,744402784,2325522,+43.3008700,-123.6439020
41,019,180000,41019180000,1800,Census Tract 1800,G5020,S,349655938,30409,+43.0975607,-123.1538710
41,019,190000,41019190000,1900,Census Tract 1900,G5020,S,40867996,0,+42.9995317,-123.3142608
41,019,200000,41019200000,2000,Census Tract 2000,G5020,S,244959523,240125,+42.9293426,-123.3683694
41,019,100000,41019100000,1000,Census Tract 1000,G5020,S,2974087734,16721568,+43.3251131,-122.5428477
41,019,170000,41019170000,1700,Census Tract 1700,G5020,S,737176499,52707,+43.0174694,-123.5896282
41,019,990000,41019990000,9900,Census Tract 9900,G5020,S,0,126451027,+43.7200769,-124.2319230
41,051,009302,41051009302,93.02,Census Tract 93.02,G5020,S,2726446,0,+45.5281169,-122.5235733
41,051,009803,41051009803,98.03,Census Tract 98.03,G5020,S,3252507,3886,+45.4959948,-122.4729659
41,051,009903,41051009903,99.03,Census Tract 99.03,G5020,S,7306656,19141,+45.4739400,-122.4712764
41,051,010200,41051010200,102,Census Tract 102,G5020,S,27671959,14923257,+45.5849069,-122.5415195
41,051,010304,41051010304,103.04,Census Tract 103.04,G5020,S,2139749,0,+45.5344186,-122.4240992
41,051,010306,41051010306,103.06,Census Tract 103.06,G5020,S,1657628,816,+45.5246223,-122.3931717
41,051,010402,41051010402,104.02,Census Tract 104.02,G5020,S,35282429,615696,+45.4847155,-122.3323645
41,051,010407,41051010407,104.07,Census Tract 104.07,G5020,S,4250821,3714,+45.5020285,-122.3900282
41,051,009400,41051009400,94,Census Tract 94,G5020,S,3773819,0,+45.5389139,-122.5181908
41,051,009501,41051009501,95.01,Census Tract 95.01,G5020,S,1872320,0,+45.5475944,-122.5090541
41,051,009701,41051009701,97.01,Census Tract 97.01,G5020,S,1822025,0,+45.5117715,-122.5036726
41,051,010408,41051010408,104.08,Census Tract 104.08,G5020,S,2835868,0,+45.4851683,-122.4047127
41,051,007100,41051007100,71,Census Tract 71,G5020,S,130830011,12851705,+45.6706853,-122.8524303
41,051,009301,41051009301,93.01,Census Tract 93.01,G5020,S,1716029,0,+45.5262292,-122.5030685
41,051,010002,41051010002,100.02,Census Tract 100.02,G5020,S,1933768,0,+45.5039692,-122.4521467
41,051,010305,41051010305,103.05,Census Tract 103.05,G5020,S,3065865,80097,+45.5303220,-122.3808677
41,051,009101,41051009101,91.01,Census Tract 91.01,G5020,S,1591200,0,+45.5007171,-122.5087026
41,051,009804,41051009804,98.04,Census Tract 98.04,G5020,S,1161819,0,+45.4990489,-122.4904971
41,051,010100,41051010100,101,Census Tract 101,G5020,S,4991818,202931,+45.5236734,-122.4447653
41,051,009606,41051009606,96.06,Census Tract 96.06,G5020,S,1220101,0,+45.5227850,-122.4867733
41,051,009702,41051009702,97.02,Census Tract 97.02,G5020,S,2637690,0,+45.5118451,-122.4861201
41,051,009801,41051009801,98.01,Census Tract 98.01,G5020,S,2495547,127455,+45.5136594,-122.4641478
41,051,010001,41051010001,100.01,Census Tract 100.01,G5020,S,2878118,1485,+45.5034203,-122.4314935
41,051,010303,41051010303,103.03,Census Tract 103.03,G5020,S,5354980,2720,+45.5346575,-122.4060317
41,051,010405,41051010405,104.05,Census Tract 104.05,G5020,S,2127563,0,+45.5129749,-122.4227663
41,051,010409,41051010409,104.09,Census Tract 104.09,G5020,S,5916618,0,+45.4760926,-122.3854534
41,051,006404,41051006404,64.04,Census Tract 64.04,G5020,S,2782389,0,+45.4380864,-122.7282762
41,051,009905,41051009905,99.05,Census Tract 99.05,G5020,S,1562783,23764,+45.4849194,-122.4590413
41,051,009907,41051009907,99.07,Census Tract 99.07,G5020,S,8318340,35132,+45.4726866,-122.4206103
41,051,010411,41051010411,104.11,Census Tract 104.11,G5020,S,1165083,0,+45.4995962,-122.4051760
41,051,006403,41051006403,64.03,Census Tract 64.03,G5020,S,1896432,0,+45.4474216,-122.7210045
41,051,010410,41051010410,104.10,Census Tract 104.10,G5020,S,1772119,0,+45.5118935,-122.4065671
41,055,950100,41055950100,9501,Census Tract 9501,G5020,S,2133357976,19403364,+45.3992158,-120.6785124
41,051,002903,41051002903,29.03,Census Tract 29.03,G5020,S,2914305,0,+45.5430739,-122.5707206
41,051,007800,41051007800,78,Census Tract 78,G5020,S,1119852,0,+45.5506445,-122.5625267
41,051,008800,41051008800,88,Census Tract 88,G5020,S,1648519,281,+45.4651623,-122.6034849
41,051,000100,41051000100,1,Census Tract 1,G5020,S,3525233,2344176,+45.4746424,-122.6601981
41,051,000200,41051000200,2,Census Tract 2,G5020,S,2349117,33172,+45.4748886,-122.6443772
41,051,000301,41051000301,3.01,Census Tract 3.01,G5020,S,2270915,57531,+45.4832459,-122.6321107
41,051,009904,41051009904,99.04,Census Tract 99.04,G5020,S,1293402,0,+45.4931668,-122.4537794
41,051,009906,41051009906,99.06,Census Tract 99.06,G5020,S,4748505,26875,+45.4833566,-122.4320972
41,051,010600,41051010600,106,Census Tract 106,G5020,S,1003825,217662,+45.5187235,-122.6758665
41,051,002303,41051002303,23.03,Census Tract 23.03,G5020,S,1971268,219813,+45.5338800,-122.6671541
41,051,002203,41051002203,22.03,Census Tract 22.03,G5020,S,1410902,0,+45.5440315,-122.6670961
41,031,960100,41031960100,9601,Census Tract 9601,G5020,S,2169842112,3135624,+44.6478076,-120.8209049
41,031,940000,41031940000,9400,Census Tract 9400,G5020,S,1050554698,8835623,+44.7267858,-121.5221165
41,031,960302,41031960302,9603.02,Census Tract 9603.02,G5020,S,1273429794,13901971,+44.5140953,-121.5025649
41,031,960202,41031960202,9602.02,Census Tract 9602.02,G5020,S,44404956,0,+44.6402130,-121.1032088
41,031,960201,41031960201,9602.01,Census Tract 9602.01,G5020,S,10307187,0,+44.6169519,-121.1442998
41,031,960301,41031960301,9603.01,Census Tract 9603.01,G5020,S,63672617,358491,+44.4562538,-121.2824573
41,051,000302,41051000302,3.02,Census Tract 3.02,G5020,S,3195741,19385,+45.4695355,-122.6267273
41,051,000401,41051000401,4.01,Census Tract 4.01,G5020,S,1356652,0,+45.4834793,-122.6143322
41,051,000402,41051000402,4.02,Census Tract 4.02,G5020,S,1170687,0,+45.4831734,-122.6041036
41,051,000501,41051000501,5.01,Census Tract 5.01,G5020,S,1128249,0,+45.4822000,-122.5946338
41,051,000502,41051000502,5.02,Census Tract 5.02,G5020,S,1436903,0,+45.4836969,-122.5849455
41,051,000601,41051000601,6.01,Census Tract 6.01,G5020,S,2033315,0,+45.4847811,-122.5666165
41,051,000602,41051000602,6.02,Census Tract 6.02,G5020,S,1658730,0,+45.4747669,-122.5719634
41,051,000701,41051000701,7.01,Census Tract 7.01,G5020,S,1424361,0,+45.5013874,-122.5891143
41,037,960200,41037960200,9602,Census Tract 9602,G5020,S,2423234627,151627487,+42.2038575,-120.5740951
41,037,960100,41037960100,9601,Census Tract 9601,G5020,S,18656636622,416290132,+42.8670655,-120.3777704
41,043,030600,41043030600,306,Census Tract 306,G5020,S,385917900,4056184,+44.3684924,-123.1481193
41,043,030300,41043030300,303,Census Tract 303,G5020,S,3068830179,21806833,+44.4389403,-122.2765514
41,043,020100,41043020100,201,Census Tract 201,G5020,S,149414375,2490734,+44.6652991,-123.0495961
41,043,020200,41043020200,202,Census Tract 202,G5020,S,22494401,0,+44.5755943,-123.1022369
41,043,030700,41043030700,307,Census Tract 307,G5020,S,152632027,1542377,+44.5495616,-123.1341644
41,043,020300,41043020300,203,Census Tract 203,G5020,S,6209261,0,+44.6164947,-123.1209233
41,043,020600,41043020600,206,Census Tract 206,G5020,S,5729225,90649,+44.6069151,-123.0716224
41,043,030100,41043030100,301,Census Tract 301,G5020,S,271574461,3393956,+44.6455550,-122.8695335
41,043,030500,41043030500,305,Census Tract 305,G5020,S,516161974,37549,+44.3270695,-122.9597261
41,043,030902,41043030902,309.02,Census Tract 309.02,G5020,S,166873475,865455,+44.4986331,-122.8685977
41,043,020500,41043020500,205,Census Tract 205,G5020,S,2741993,46127,+44.6298928,-123.0711290
41,043,030401,41043030401,304.01,Census Tract 304.01,G5020,S,86558734,1121609,+44.4114162,-122.7679233
41,043,030903,41043030903,309.03,Census Tract 309.03,G5020,S,5863757,0,+44.5146909,-122.9075594
41,043,030200,41043030200,302,Census Tract 302,G5020,S,881462809,7838274,+44.6874580,-122.4749670
41,043,020400,41043020400,204,Census Tract 204,G5020,S,2878403,271835,+44.6386656,-123.0903114
41,043,030800,41043030800,308,Census Tract 308,G5020,S,74491417,368549,+44.5644034,-122.9495859
41,043,030402,41043030402,304.02,Census Tract 304.02,G5020,S,113962773,4327250,+44.3814597,-122.6847866
41,043,030904,41043030904,309.04,Census Tract 309.04,G5020,S,6045046,516245,+44.5188418,-122.8876647
41,051,000702,41051000702,7.02,Census Tract 7.02,G5020,S,1408358,0,+45.4939098,-122.5900766
41,051,000801,41051000801,8.01,Census Tract 8.01,G5020,S,1559051,0,+45.5013677,-122.6109048
41,051,000802,41051000802,8.02,Census Tract 8.02,G5020,S,1331381,0,+45.4938318,-122.6119783
41,051,000901,41051000901,9.01,Census Tract 9.01,G5020,S,1127223,0,+45.5009772,-122.6310058
41,051,000902,41051000902,9.02,Census Tract 9.02,G5020,S,1001672,0,+45.4937822,-122.6312455
41,051,001000,41051001000,10,Census Tract 10,G5020,S,2524643,0,+45.4979340,-122.6497088
41,051,001101,41051001101,11.01,Census Tract 11.01,G5020,S,1407653,264580,+45.5133179,-122.6612882
41,051,001102,41051001102,11.02,Census Tract 11.02,G5020,S,829737,0,+45.5086055,-122.6559782
41,051,001201,41051001201,12.01,Census Tract 12.01,G5020,S,927602,0,+45.5157105,-122.6421657
41,043,020700,41043020700,207,Census Tract 207,G5020,S,6787498,0,+44.6007089,-123.0956220
41,043,020802,41043020802,208.02,Census Tract 208.02,G5020,S,3193349,0,+44.6182239,-123.0991107
41,043,020801,41043020801,208.01,Census Tract 208.01,G5020,S,1584261,0,+44.6287416,-123.0943750
41,005,022907,41005022907,229.07,Census Tract 229.07,G5020,S,1534101,0,+45.2593250,-122.6821519
41,005,022904,41005022904,229.04,Census Tract 229.04,G5020,S,2602565,50602,+45.2662193,-122.6958200
41,005,022905,41005022905,229.05,Census Tract 229.05,G5020,S,8354441,534767,+45.2865462,-122.7064663
41,005,023002,41005023002,230.02,Census Tract 230.02,G5020,S,48974827,51604,+45.2821561,-122.5571133
41,005,023001,41005023001,230.01,Census Tract 230.01,G5020,S,24784728,87710,+45.3054215,-122.5185592
41,005,023403,41005023403,234.03,Census Tract 234.03,G5020,S,9108569,2186,+45.3840047,-122.2621936
41,005,023404,41005023404,234.04,Census Tract 234.04,G5020,S,13400020,29616,+45.4107242,-122.2717417
41,005,023902,41005023902,239.02,Census Tract 239.02,G5020,S,33703495,0,+45.1470771,-122.5724626
41,005,023901,41005023901,239.01,Census Tract 239.01,G5020,S,6095098,0,+45.1621337,-122.5881278
41,005,024303,41005024303,243.03,Census Tract 243.03,G5020,S,13782228,1514,+45.3516217,-121.9878800
41,005,024304,41005024304,243.04,Census Tract 243.04,G5020,S,643669525,5176118,+45.3463662,-121.8623648
41,067,031909,41067031909,319.09,Census Tract 319.09,G5020,S,2816766,0,+45.4210503,-122.8385986
41,067,031812,41067031812,318.12,Census Tract 318.12,G5020,S,1383974,0,+45.4322795,-122.8313529
41,067,031912,41067031912,319.12,Census Tract 319.12,G5020,S,2931321,4517,+45.4376381,-122.7881494
41,067,031616,41067031616,316.16,Census Tract 316.16,G5020,S,797758,0,+45.5340877,-122.8723529
41,067,031609,41067031609,316.09,Census Tract 316.09,G5020,S,5669244,0,+45.5258938,-122.8859624
41,067,032700,41067032700,327,Census Tract 327,G5020,S,218781901,41979,+45.6913242,-123.0081617
41,067,031509,41067031509,315.09,Census Tract 315.09,G5020,S,19131728,0,+45.5795416,-122.8710438
41,067,031514,41067031514,315.14,Census Tract 315.14,G5020,S,2754365,0,+45.5570971,-122.8454607
41,067,031513,41067031513,315.13,Census Tract 315.13,G5020,S,5082513,0,+45.5544390,-122.8227668
41,067,030101,41067030101,301.01,Census Tract 301.01,G5020,S,5551593,0,+45.5143996,-122.7677164
41,067,030102,41067030102,301.02,Census Tract 301.02,G5020,S,3755561,0,+45.5255511,-122.7832249
41,067,031615,41067031615,316.15,Census Tract 316.15,G5020,S,2119357,0,+45.5019630,-122.8910813
41,067,032408,41067032408,324.08,Census Tract 324.08,G5020,S,3210592,0,+45.5243721,-122.9168269
41,067,032608,41067032608,326.08,Census Tract 326.08,G5020,S,6839358,0,+45.5397732,-122.9417261
41,067,032610,41067032610,326.10,Census Tract 326.10,G5020,S,1050606,0,+45.5395794,-122.9704041
41,067,031805,41067031805,318.05,Census Tract 318.05,G5020,S,3356145,0,+45.4662047,-122.8605317
41,067,031814,41067031814,318.14,Census Tract 318.14,G5020,S,1914004,0,+45.4590681,-122.8474770
41,067,032107,41067032107,321.07,Census Tract 321.07,G5020,S,5945199,0,+45.3611318,-122.8006570
41,067,032104,41067032104,321.04,Census Tract 321.04,G5020,S,3928194,0,+45.3554518,-122.8260404
41,067,032001,41067032001,320.01,Census Tract 320.01,G5020,S,8307062,0,+45.3892523,-122.7948152
41,067,032410,41067032410,324.10,Census Tract 324.10,G5020,S,1634274,0,+45.5097928,-122.9591303
41,067,032502,41067032502,325.02,Census Tract 325.02,G5020,S,3420053,0,+45.4992015,-122.9751340
41,067,032501,41067032501,325.01,Census Tract 325.01,G5020,S,5073342,0,+45.5123406,-122.9917376
41,067,032409,41067032409,324.09,Census Tract 324.09,G5020,S,1061223,0,+45.5188106,-122.9645252
41,067,033302,41067033302,333.02,Census Tract 333.02,G5020,S,69025446,48442,+45.5733603,-123.1625639
41,067,032606,41067032606,326.06,Census Tract 326.06,G5020,S,2627912,0,+45.5297765,-122.9670715
41,067,031614,41067031614,316.14,Census Tract 316.14,G5020,S,1444331,0,+45.5114054,-122.8908472
41,067,032407,41067032407,324.07,Census Tract 324.07,G5020,S,2340927,0,+45.5148462,-122.9201930
41,067,032108,41067032108,321.08,Census Tract 321.08,G5020,S,4029792,0,+45.3625450,-122.7596041
41,067,033301,41067033301,333.01,Census Tract 333.01,G5020,S,2667722,0,+45.5316349,-123.1185033
41,067,031815,41067031815,318.15,Census Tract 318.15,G5020,S,2584984,0,+45.4548429,-122.8353659
41,067,031617,41067031617,316.17,Census Tract 316.17,G5020,S,2766152,0,+45.5435438,-122.8862980
41,067,032800,41067032800,328,Census Tract 328,G5020,S,64739327,0,+45.5752850,-123.0518354
41,067,032110,41067032110,321.10,Census Tract 321.10,G5020,S,11671001,0,+45.3430471,-122.7727295
41,067,032109,41067032109,321.09,Census Tract 321.09,G5020,S,1608559,0,+45.3592239,-122.7870128
41,067,032003,41067032003,320.03,Census Tract 320.03,G5020,S,4902461,0,+45.3781180,-122.7835542
41,067,032004,41067032004,320.04,Census Tract 320.04,G5020,S,1302545,0,+45.3727468,-122.7579427
41,067,032005,41067032005,320.05,Census Tract 320.05,G5020,S,3252557,0,+45.3887460,-122.7503354
41,067,030806,41067030806,308.06,Census Tract 308.06,G5020,S,2288189,0,+45.4084286,-122.7555222
41,067,032607,41067032607,326.07,Census Tract 326.07,G5020,S,6290211,0,+45.5454234,-122.9130678
41,067,032609,41067032609,326.09,Census Tract 326.09,G5020,S,1429956,0,+45.5456567,-122.9680183
41,067,033101,41067033101,331.01,Census Tract 331.01,G5020,S,6281851,0,+45.5092069,-123.1221703
41,067,033102,41067033102,331.02,Census Tract 331.02,G5020,S,7593043,0,+45.4998218,-123.1020337
41,067,032901,41067032901,329.01,Census Tract 329.01,G5020,S,11504581,3652,+45.5348468,-123.0521513
41,005,022103,41005022103,221.03,Census Tract 221.03,G5020,S,3704670,0,+45.4188777,-122.5126468
41,005,020304,41005020304,203.04,Census Tract 203.04,G5020,S,2435662,1260,+45.4252904,-122.7371420
41,005,020303,41005020303,203.03,Census Tract 203.03,G5020,S,2317812,0,+45.4264179,-122.7152807
41,005,021801,41005021801,218.01,Census Tract 218.01,G5020,S,3752696,0,+45.4089152,-122.6037481
41,005,021802,41005021802,218.02,Census Tract 218.02,G5020,S,1796151,0,+45.4006919,-122.6139373
41,005,020503,41005020503,205.03,Census Tract 205.03,G5020,S,2352121,18518,+45.4041623,-122.6674282
41,005,023201,41005023201,232.01,Census Tract 232.01,G5020,S,26366088,2569,+45.4459220,-122.4516029
41,005,024100,41005024100,241,Census Tract 241,G5020,S,273393224,205246,+45.1496022,-122.4008078
41,005,023500,41005023500,235,Census Tract 235,G5020,S,93750056,1134855,+45.3567211,-122.3261812
41,005,023600,41005023600,236,Census Tract 236,G5020,S,123966595,1058609,+45.2470661,-122.3787744
41,005,024200,41005024200,242,Census Tract 242,G5020,S,95061258,1048737,+45.2685799,-122.2384720
41,005,024000,41005024000,240,Census Tract 240,G5020,S,631619765,482463,+45.0079055,-122.4218329
41,005,024302,41005024302,243.02,Census Tract 243.02,G5020,S,268411883,343332,+45.3335038,-122.1252192
41,005,023700,41005023700,237,Census Tract 237,G5020,S,101234051,108372,+45.2287696,-122.5466997
41,005,020100,41005020100,201,Census Tract 201,G5020,S,4556613,217729,+45.4277406,-122.6711616
41,005,020200,41005020200,202,Census Tract 202,G5020,S,5648201,1127678,+45.4155820,-122.6885515
41,005,020302,41005020302,203.02,Census Tract 203.02,G5020,S,3454292,0,+45.4106777,-122.7334616
41,067,033200,41067033200,332,Census Tract 332,G5020,S,8903136,6707,+45.5370611,-123.0939938
41,005,020401,41005020401,204.01,Census Tract 204.01,G5020,S,3984830,27018,+45.3939870,-122.7292221
41,005,020404,41005020404,204.04,Census Tract 204.04,G5020,S,3043110,694035,+45.4044858,-122.6914809
41,005,020501,41005020501,205.01,Census Tract 205.01,G5020,S,13078696,0,+45.3689786,-122.6676637
41,005,020504,41005020504,205.04,Census Tract 205.04,G5020,S,6477835,3088,+45.3844235,-122.6581504
41,005,020600,41005020600,206,Census Tract 206,G5020,S,6239366,786257,+45.3653229,-122.6257861
41,005,020700,41005020700,207,Census Tract 207,G5020,S,3226125,482263,+45.3460678,-122.6546685
41,067,031504,41067031504,315.04,Census Tract 315.04,G5020,S,3885580,0,+45.5551428,-122.8833965
41,067,031611,41067031611,316.11,Census Tract 316.11,G5020,S,4344592,0,+45.5232460,-122.8432241
41,067,031705,41067031705,317.05,Census Tract 317.05,G5020,S,1654510,0,+45.4856048,-122.8614630
41,067,031610,41067031610,316.10,Census Tract 316.10,G5020,S,2808256,0,+45.5264982,-122.8612746
41,067,031511,41067031511,315.11,Census Tract 315.11,G5020,S,1619150,0,+45.5479210,-122.8618842
41,067,031403,41067031403,314.03,Census Tract 314.03,G5020,S,2545823,18325,+45.5164494,-122.8156844
41,067,032103,41067032103,321.03,Census Tract 321.03,G5020,S,16879867,0,+45.3444473,-122.8552373
41,067,031612,41067031612,316.12,Census Tract 316.12,G5020,S,1050271,0,+45.5094645,-122.8593459
41,005,020800,41005020800,208,Census Tract 208,G5020,S,3984919,309933,+45.4475785,-122.6400931
41,005,020900,41005020900,209,Census Tract 209,G5020,S,1765219,0,+45.4550951,-122.6277149
41,005,021000,41005021000,210,Census Tract 210,G5020,S,2458945,247,+45.4533417,-122.6109135
41,005,021100,41005021100,211,Census Tract 211,G5020,S,2476296,3783,+45.4431814,-122.6103187
41,005,021200,41005021200,212,Census Tract 212,G5020,S,1969967,316763,+45.4306502,-122.6425893
41,005,021500,41005021500,215,Census Tract 215,G5020,S,6171931,4902,+45.4264994,-122.6071077
41,067,030300,41067030300,303,Census Tract 303,G5020,S,3263132,0,+45.4936627,-122.7556734
41,067,030401,41067030401,304.01,Census Tract 304.01,G5020,S,4140919,0,+45.4799679,-122.7772100
41,067,030402,41067030402,304.02,Census Tract 304.02,G5020,S,3005716,6852,+45.4743550,-122.7540076
41,067,030501,41067030501,305.01,Census Tract 305.01,G5020,S,3564386,0,+45.4634243,-122.7717821
41,067,030600,41067030600,306,Census Tract 306,G5020,S,3101307,0,+45.4463733,-122.7557139
41,067,031512,41067031512,315.12,Census Tract 315.12,G5020,S,2265145,0,+45.5434815,-122.8486783
41,067,031300,41067031300,313,Census Tract 313,G5020,S,3730345,0,+45.4924999,-122.7920471
41,005,021601,41005021601,216.01,Census Tract 216.01,G5020,S,2469422,29587,+45.4550878,-122.5855438
41,005,021602,41005021602,216.02,Census Tract 216.02,G5020,S,2622909,6009,+45.4402768,-122.5860346
41,005,022101,41005022101,221.01,Census Tract 221.01,G5020,S,3268574,10910,+45.4084269,-122.5790239
41,005,022201,41005022201,222.01,Census Tract 222.01,G5020,S,2036706,0,+45.4453950,-122.5746003
41,005,022602,41005022602,226.02,Census Tract 226.02,G5020,S,11907718,866334,+45.3211643,-122.6423082
41,005,022400,41005022400,224,Census Tract 224,G5020,S,2925831,145613,+45.3571823,-122.5971128
41,067,031404,41067031404,314.04,Census Tract 314.04,G5020,S,2415836,0,+45.5071759,-122.8088060
